clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],bono_normal,bono_cpu,bono_mem,bono_io,homestead_normal,homestead_cpu,homestead_mem,homestead_io,sprout_normal,sprout_cpu,sprout_mem,sprout_io
1527319982,119560,73816,2,204,881,0.0800,0.0400,0.0500,2734,96.4106,0.0000,0.2851,0.0335,0.1845,0.0000,1.3579,1.7609,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398002688,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398002688,68210999296,90.2154,79680208896,7398010880,68210999296,90.2154,79680208896,7398010880,7668957184,8371621888,5328640,4475352,3,232,3308,0.2100,0.1200,0.1700,6077,73.3199,0.0000,0.2016,0.0168,7.3290,0.0000,5.4567,13.6280,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0516,79680208896,6765805568,408983552,87.2071,494512128,59996160,91.0519,79680208896,6765568000,68843282432,91.0517,79680208896,6765727744,68843360256,91.0518,79680208896,6765649920,7597572096,8371621888,25813512,27494312,3,221,5361,2.1500,0.9200,1.4300,10193,17.2974,0.0000,0.1005,0.0167,21.5446,0.0000,11.5243,49.3467,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0386,79680208896,6775599104,408983552,87.2071,494512128,59996160,91.0386,79680208896,6775615488,68833431552,91.0387,79680208896,6775578624,68833439744,91.0387,79680208896,6775570432,3192807424,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527319987,207528,583952,2,204,845,0.1500,0.0500,0.0700,2132,96.3944,0.0000,0.3019,0.0335,0.1845,0.0000,1.3083,1.7779,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398010880,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398019072,68210991104,90.2154,79680208896,7398019072,68210991104,90.2154,79680208896,7398019072,7668903936,8371621888,5319776,4954064,2,232,3329,0.1700,0.1200,0.1700,5894,73.2717,0.0000,0.2186,0.0000,7.2941,0.0000,5.4518,13.7548,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0511,79680208896,6766206976,408983552,87.2071,494512128,59996160,91.0514,79680208896,6765936640,68842901504,91.0512,79680208896,6766108672,68842987520,91.0513,79680208896,6766022656,7597506560,8371621888,24727512,28231224,4,221,5351,2.0500,0.9200,1.4200,9698,16.5913,0.0000,0.1172,0.0168,21.7399,0.0000,11.5224,49.6986,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0386,79680208896,6775660544,408983552,87.2071,494512128,59996160,91.0385,79680208896,6775681024,68833366016,91.0386,79680208896,6775644160,68833382400,91.0386,79680208896,6775627776,3191414784,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527319992,132664,74688,3,214,1029,0.1400,0.0500,0.0700,3044,93.7961,0.0000,0.3186,0.0335,0.2012,0.0000,1.3078,1.8112,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398019072,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398027264,68210982912,90.2154,79680208896,7398027264,68210982912,90.2154,79680208896,7398027264,7661404160,8371621888,5296192,4426168,2,232,3488,0.1600,0.1200,0.1700,6198,73.2392,0.0000,0.2017,0.0000,7.3470,0.0000,5.4304,13.9496,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0506,79680208896,6766518272,408983552,87.2071,494512128,59996160,91.0509,79680208896,6766358528,68842491904,91.0506,79680208896,6766518272,68842582016,91.0508,79680208896,6766428160,7597273088,8371621888,26098960,28056880,2,216,5531,1.9700,0.9200,1.4100,10177,17.0691,0.0000,0.1006,0.0168,22.2502,0.0000,11.4650,50.4526,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0385,79680208896,6775717888,408983552,87.2071,494512128,59996160,91.0385,79680208896,6775738368,68833300480,91.0385,79680208896,6775709696,68833320960,91.0385,79680208896,6775689216,7495696384,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527319997,225288,97176,3,213,826,0.1300,0.0400,0.0700,2381,93.7123,0.0000,0.3521,0.0335,0.2012,0.0000,2.6823,2.9846,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398027264,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398035456,68210974720,90.2154,79680208896,7398035456,68210974720,90.2154,79680208896,7398035456,3361136640,8371621888,5289312,4474472,5,232,3428,0.1600,0.1200,0.1800,5665,72.9993,0.0000,0.2017,0.0000,7.3142,0.0000,5.5163,13.7693,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0501,79680208896,6766911488,408983552,87.2071,494512128,59996160,91.0504,79680208896,6766673920,68842180608,91.0502,79680208896,6766829568,68842254336,91.0503,79680208896,6766755840,7597039616,8371621888,25458040,27417680,8,222,5521,2.3700,0.9500,1.5100,10033,17.2090,0.0000,0.1173,0.0168,22.3806,0.0000,9.6428,50.9383,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0384,79680208896,6775771136,408983552,87.2071,494512128,59996160,91.0384,79680208896,6775799808,68833251328,91.0384,79680208896,6775758848,68833259520,91.0384,79680208896,6775750656,7484432384,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320002,119368,105888,2,213,846,0.1200,0.0400,0.0700,2481,93.8443,0.0000,0.3522,0.0335,0.1845,0.0000,2.6664,2.9683,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398047744,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398047744,68210954240,90.2154,79680208896,7398055936,68210962432,90.2154,79680208896,7398047744,3361107968,8371621888,5256104,4422896,2,232,3335,0.2300,0.1300,0.1800,6286,72.9866,0.0000,0.2011,0.0000,7.2016,0.0000,5.6506,13.8763,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0496,79680208896,6767308800,408983552,87.2071,494512128,59996160,91.0499,79680208896,6767071232,68841787392,91.0497,79680208896,6767222784,68841861120,91.0498,79680208896,6767149056,7597076480,8371621888,25476840,27915864,3,216,5542,2.5000,0.9700,1.5500,9981,17.5406,0.0000,0.1510,0.0000,22.4476,0.0000,9.7500,50.3440,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0383,79680208896,6775840768,408983552,87.2071,494512128,59996160,91.0383,79680208896,6775861248,68833185792,91.0383,79680208896,6775820288,68833198080,91.0384,79680208896,6775812096,7494758400,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320007,203560,81912,4,213,818,0.1100,0.0400,0.0600,2166,93.7972,0.0000,0.3353,0.0335,0.2179,0.0000,2.6832,2.9175,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398055936,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398064128,68210946048,90.2154,79680208896,7398064128,68210946048,90.2154,79680208896,7398064128,3360972800,8371621888,5275824,4429248,3,232,3356,0.2100,0.1300,0.2100,5665,73.0750,0.0000,0.2350,0.0000,7.1884,0.0000,5.4576,13.8828,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0491,79680208896,6767697920,408983552,87.2071,494512128,59996160,91.0494,79680208896,6767460352,68841390080,91.0492,79680208896,6767620096,68841467904,91.0493,79680208896,6767542272,7597289472,8371621888,25304048,27523512,2,216,5412,2.3000,0.9600,1.5200,9899,17.5348,0.0000,0.1507,0.0000,22.4900,0.0000,9.6347,50.2595,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0382,79680208896,6775898112,408983552,87.2071,494512128,59996160,91.0382,79680208896,6775918592,68833128448,91.0383,79680208896,6775881728,68833140736,91.0383,79680208896,6775869440,7493926912,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320012,118336,101032,2,213,877,0.1000,0.0400,0.0600,2726,93.7573,0.0000,0.3520,0.0335,0.2012,0.0000,2.6823,2.8998,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398064128,408983552,87.2071,494512128,59996160,90.2154,79680208896,7398072320,68210937856,90.2154,79680208896,7398072320,68210937856,90.2154,79680208896,7398072320,3360989184,8371621888,5269496,4448560,2,232,3317,0.3500,0.1400,0.2500,6201,73.2248,0.0000,0.2347,0.0000,7.2685,0.0000,5.5323,13.9313,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0486,79680208896,6768091136,408983552,87.2071,494512128,59996160,91.0489,79680208896,6767857664,68840996864,91.0487,79680208896,6768013312,68841074688,91.0488,79680208896,6767935488,7596736512,8371621888,25369512,27577208,2,216,5448,2.1200,0.9600,1.5000,10040,17.4904,0.0000,0.1508,0.0000,22.6374,0.0000,9.7974,49.8241,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0382,79680208896,6775955456,408983552,87.2071,494512128,59996160,91.0381,79680208896,6775980032,68833062912,91.0382,79680208896,6775947264,68833083392,91.0382,79680208896,6775926784,7492591616,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320017,203520,86896,4,213,852,0.8900,0.1000,0.2300,2032,93.7616,0.0000,0.3699,0.0336,0.2354,0.0000,2.7077,2.9595,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2154,79680208896,7398072320,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398080512,68210921472,90.2153,79680208896,7398080512,68210929664,90.2153,79680208896,7398080512,3360980992,8371621888,5243704,4408360,2,232,3371,0.5700,0.1500,0.2500,5708,73.0042,0.0000,0.2343,0.0000,7.3783,0.0000,5.5063,13.9582,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0480,79680208896,6768504832,408983552,87.2071,494512128,59996160,91.0483,79680208896,6768263168,68840583168,91.0481,79680208896,6768427008,68840660992,91.0482,79680208896,6768349184,7597056000,8371621888,25241264,27426576,3,216,5449,2.4300,0.9900,1.5700,9798,17.2755,0.0000,0.2013,0.0000,22.6968,0.0000,9.7536,49.7484,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0381,79680208896,6776012800,408983552,87.2071,494512128,59996160,91.0380,79680208896,6776041472,68833005568,91.0381,79680208896,6776004608,68833017856,91.0381,79680208896,6775992320,7492100096,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320022,119800,72672,2,213,861,0.8200,0.1000,0.2200,2715,93.7132,0.0000,0.3532,0.0336,0.2522,0.0000,2.7245,2.8932,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398088704,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398088704,68210913280,90.2153,79680208896,7398096896,68210921472,90.2153,79680208896,7398088704,3361005568,8371621888,5304792,4418960,2,232,3275,0.5200,0.1500,0.2500,6202,73.0743,0.0000,0.2340,0.0000,7.4099,0.0000,5.4840,13.9539,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0475,79680208896,6768893952,408983552,87.2071,494512128,59996160,91.0478,79680208896,6768664576,68840194048,91.0476,79680208896,6768816128,68840267776,91.0477,79680208896,6768742400,7596548096,8371621888,25477760,27632808,2,216,5508,2.4700,1.0000,1.5900,9952,17.0413,0.0000,0.1676,0.0000,22.8385,0.0000,9.8844,49.9078,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0380,79680208896,6776086528,408983552,87.2071,494512128,59996160,91.0379,79680208896,6776123392,68832944128,91.0380,79680208896,6776066048,68832952320,91.0380,79680208896,6776057856,7491485696,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320027,207480,117320,5,213,841,0.7600,0.1000,0.2200,2151,93.7122,0.0000,0.3531,0.0336,0.2690,0.0000,2.7577,2.9254,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398096896,408983552,87.2071,494512128,59996160,90.2153,79680208896,7398105088,68210905088,90.2153,79680208896,7398105088,68210905088,90.2153,79680208896,7398105088,3360878592,8371621888,5236440,4465328,2,232,3428,0.4400,0.1500,0.2400,5843,72.9048,0.0000,0.2503,0.0000,7.4278,0.0000,5.4248,14.1165,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0470,79680208896,6769291264,408983552,87.2071,494512128,59996160,91.0473,79680208896,6769053696,68839792640,91.0471,79680208896,6769217536,68839878656,91.0472,79680208896,6769131520,7596679168,8371621888,25433320,27675608,2,216,5468,2.4400,1.0000,1.6000,9892,17.0498,0.0000,0.1676,0.0000,22.8500,0.0000,9.9883,49.7989,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0379,79680208896,6776152064,408983552,87.2071,494512128,59996160,91.0379,79680208896,6776180736,68832870400,91.0379,79680208896,6776139776,68832878592,91.0379,79680208896,6776131584,7491956736,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320032,128688,81328,2,213,864,0.6900,0.0900,0.2200,2804,93.6785,0.0000,0.3698,0.0336,0.2690,0.0000,2.7904,2.8912,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2153,79680208896,7398105088,408983552,87.2071,494512128,59996160,90.2484,79680208896,7373111296,68235898880,90.2484,79680208896,7373111296,68235898880,90.2484,79680208896,7373111296,3360903168,8371621888,5278416,4430904,4,232,3301,0.4400,0.1500,0.2400,6333,72.7455,0.0000,0.2505,0.0000,7.3375,0.0000,5.4108,14.2094,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0465,79680208896,6769623040,408983552,87.2071,494512128,59996160,91.0468,79680208896,6769451008,68839469056,91.0466,79680208896,6769541120,68839550976,91.0468,79680208896,6769463296,7596355584,8371621888,25496032,27539512,3,216,5541,2.4000,1.0100,1.6100,10052,16.9960,0.0000,0.1678,0.0000,22.9429,0.0000,10.0688,49.8238,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0378,79680208896,6776201216,408983552,87.2071,494512128,59996160,91.0378,79680208896,6776229888,68832821248,91.0379,79680208896,6776188928,68832821248,91.0379,79680208896,6776188928,7491305472,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320037,195120,83968,2,213,940,0.6400,0.0900,0.2100,2223,93.7143,0.0000,0.3362,0.0168,0.2689,0.0000,2.7904,2.8917,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2484,79680208896,7373111296,408983552,87.2071,494512128,59996160,90.2484,79680208896,7373119488,68235878400,90.2483,79680208896,7373127680,68235890688,90.2484,79680208896,7373119488,3360800768,8371621888,5264432,4415784,3,232,3415,0.4000,0.1500,0.2300,5680,72.7273,0.0000,0.2338,0.0000,7.3444,0.0000,5.4284,14.3764,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0460,79680208896,6770036736,408983552,87.2071,494512128,59996160,91.0463,79680208896,6769786880,68839051264,91.0461,79680208896,6769958912,68839133184,91.0462,79680208896,6769876992,7596433408,8371621888,25208232,27613904,2,216,5517,2.4500,1.0200,1.6300,10078,17.0159,0.0000,0.1843,0.0000,22.9777,0.0000,10.0988,49.7654,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0378,79680208896,6776262656,408983552,87.2071,494512128,59996160,91.0377,79680208896,6776291328,68832759808,91.0378,79680208896,6776250368,68832768000,91.0378,79680208896,6776242176,7491936256,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320042,109736,98720,4,213,914,0.5900,0.0900,0.2100,2569,93.7111,0.0000,0.3530,0.0168,0.2522,0.0000,2.7894,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373131776,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373131776,68235878400,90.2483,79680208896,7373131776,68235878400,90.2483,79680208896,7373131776,3360784384,8371621888,5289832,4435784,3,232,3308,0.3400,0.1500,0.2300,6506,72.5831,0.0000,0.2506,0.0000,7.4854,0.0000,5.4153,14.3525,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0454,79680208896,6770450432,408983552,87.2071,494512128,59996160,91.0458,79680208896,6770204672,68838637568,91.0456,79680208896,6770368512,68838723584,91.0457,79680208896,6770290688,7596187648,8371621888,25502976,27560008,3,216,5591,2.2500,1.0100,1.6000,10245,17.2258,0.0000,0.2012,0.0000,22.5595,0.0000,10.1760,49.7653,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0377,79680208896,6776332288,408983552,87.2071,494512128,59996160,91.0376,79680208896,6776344576,68832690176,91.0377,79680208896,6776320000,68832710656,91.0377,79680208896,6776303616,7491969024,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320047,231264,669200,2,213,813,0.5400,0.0900,0.2000,2235,93.7132,0.0000,0.3530,0.0168,0.2522,0.0000,2.7413,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373139968,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373148160,68235862016,90.2483,79680208896,7373148160,68235862016,90.2483,79680208896,7373148160,3360788480,8371621888,5212152,4966608,2,232,3377,0.3400,0.1500,0.2200,5506,72.4219,0.0000,0.2507,0.0000,7.5368,0.0000,5.4460,14.3382,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0450,79680208896,6770761728,408983552,87.2071,494512128,59996160,91.0454,79680208896,6770511872,68838338560,91.0452,79680208896,6770671616,68838424576,91.0453,79680208896,6770585600,7595958272,8371621888,23913376,27318760,2,216,5429,2.0700,1.0100,1.5800,9375,17.3512,0.0000,0.1846,0.0000,22.6023,0.0000,10.3055,49.6141,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0376,79680208896,6776385536,408983552,87.2071,494512128,59996160,91.0376,79680208896,6776401920,68832636928,91.0376,79680208896,6776373248,68832653312,91.0376,79680208896,6776356864,7490723840,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320052,118576,80472,2,214,882,0.5000,0.0900,0.2000,2725,96.1338,0.0000,0.4539,0.0168,0.2522,0.0000,2.7736,2.9249,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373148160,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373156352,68235853824,90.2483,79680208896,7373156352,68235853824,90.2483,79680208896,7373156352,3360931840,8371621888,5465144,4589008,2,232,3582,0.3100,0.1400,0.2200,6317,72.3977,0.0000,0.2339,0.0000,7.5355,0.0000,5.5138,14.3334,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0445,79680208896,6771171328,408983552,87.2071,494512128,59996160,91.0448,79680208896,6770929664,68837920768,91.0446,79680208896,6771093504,68838002688,91.0447,79680208896,6771007488,7595622400,8371621888,27095824,29156880,3,216,5238,2.1500,1.0200,1.6000,10028,16.9796,0.0000,0.1844,0.0000,22.6861,0.0000,10.2448,49.7317,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0375,79680208896,6776442880,408983552,87.2071,494512128,59996160,91.0375,79680208896,6776479744,68832587776,91.0375,79680208896,6776422400,68832595968,91.0376,79680208896,6776414208,7490908160,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527320057,211304,108976,3,214,842,0.4600,0.0900,0.2000,2268,96.1176,0.0000,0.4707,0.0168,0.2690,0.0000,1.3954,1.7485,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2483,79680208896,7373156352,408983552,87.2071,494512128,59996160,90.2483,79680208896,7373168640,68235833344,90.2483,79680208896,7373176832,68235841536,90.2483,79680208896,7373168640,3360956416,8371621888,5077344,4296176,2,231,3408,0.2900,0.1400,0.2200,5609,72.3159,0.0000,0.2505,0.0000,7.5059,0.0000,5.5788,14.3764,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,91.0440,79680208896,6771552256,408983552,87.2071,494512128,59996160,91.0443,79680208896,6771326976,68837543936,91.0441,79680208896,6771466240,68837613568,91.0442,79680208896,6771396608,7595659264,8371621888,24796224,26948808,2,216,5605,2.1400,1.0200,1.6100,9875,17.0821,0.0000,0.1675,0.0167,22.7151,0.0000,10.2478,49.8409,4294963200,100.0000,4294963200,95.5953,99.7583,95.5953,95.5953,95.5953,91.0374,79680208896,6776508416,408983552,87.2071,494512128,59996160,91.0374,79680208896,6776537088,68832514048,91.0374,79680208896,6776496128,68832522240,91.0375,79680208896,6776487936,7491334144,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
